notes_total,notes_played,rests,measures,chord_notes,pitch_span,pitch_std,avg_duration,notes_per_measure,chord_ratio,avg_chord_cluster_size,rest_ratio,unique_pitch_count,notes_per_pitch_class,notes_per_measure_per_pitch_class,span_per_unique_pitch,avg_pitch_interval,max_pitch_interval,large_leap_ratio,tempo_mean,notes_per_second_proxy,notes_per_second_per_pitch_class,duration_std,duration_cv_proxy,tempo_duration_interaction,rhythmic_variety,accidental_ratio,key_signature_complexity,time_signature_changes,piece_id,work,book,book_code,composer,henle_difficulty,difficulty_label
404.0,356.0,48.0,74.0,64.0,63.0,12.855671817491908,8.737623762376238,4.8108108108108105,0.1797752808988764,1.2191780821917808,0.1188118811881188,55.0,6.472727272727273,0.08746928746928746,1.1454545454545455,4.498591549295774,22.0,0.24225352112676057,0.0,0.0,0.0,3.7615130588778523,0.38628654697169607,0.0,4.0,0.31179775280898875,0.0,0.0,130,Village Joke,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
588.0,522.0,66.0,100.0,229.0,51.0,11.304733887390071,1.2108843537414966,5.22,0.4386973180076628,1.7815699658703072,0.11224489795918367,45.0,11.6,0.11599999999999999,1.1333333333333333,5.3973128598848366,31.0,0.14395393474088292,0.0,0.0,0.0,0.5437497988678249,0.24594221671867775,0.0,4.0,0.6666666666666666,6.0,0.0,131,Fourths,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
319.0,286.0,33.0,48.0,63.0,19.0,4.27048915321266,3.0344827586206895,5.958333333333333,0.2202797202797203,1.2825112107623318,0.10344827586206896,20.0,14.3,0.29791666666666666,0.95,2.0140350877192983,12.0,0.010526315789473684,0.0,0.0,0.0,2.6229160646701253,0.650124494661826,0.0,7.0,0.42657342657342656,0.0,1.0,132,Major Seconds Broken and Together,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
651.0,470.0,181.0,76.0,185.0,62.0,9.650688573889623,1.3870967741935485,6.184210526315789,0.39361702127659576,1.6491228070175439,0.2780337941628264,52.0,9.038461538461538,0.11892712550607287,1.1923076923076923,3.577825159914712,35.0,0.15778251599147122,0.0,0.0,0.0,1.316591286552804,0.5515449984207692,0.0,5.0,0.4851063829787234,0.0,2.0,133,Syncopation (3),"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
602.0,573.0,29.0,42.0,285.0,50.0,10.945188932801056,1.1168614357262103,13.642857142857142,0.4973821989528796,1.9895833333333333,0.04817275747508306,50.0,11.46,0.27285714285714285,1.0,3.5734265734265733,28.0,0.024475524475524476,140.0,1337.0,26.74,0.7442822667866208,0.3515970645151308,49.22358903211831,4.0,0.4397905759162304,0.0,0.0,134,Studies in Double Notes,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 4 medium,intermediate
602.0,566.0,36.0,42.0,283.0,38.0,8.680250672572233,1.0033222591362125,13.476190476190476,0.5,2.0,0.059800664451827246,38.0,14.894736842105264,0.35463659147869675,1.0,3.48141592920354,25.0,0.01415929203539823,0.0,0.0,0.0,0.05754321619830157,0.02872389398953362,0.0,2.0,0.47703180212014135,0.0,0.0,135,Perpetuum mobile,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
554.0,533.0,21.0,162.0,46.0,53.0,8.171475895741422,5.406137184115524,3.2901234567901234,0.08630393996247655,1.0944558521560575,0.03790613718411552,38.0,14.026315789473685,0.08658219623131903,1.394736842105263,3.8402255639097747,21.0,0.14473684210526316,0.0,0.0,0.0,5.397823323433253,0.842601893824182,0.0,6.0,0.41275797373358347,0.0,1.0,136,Whole-tone Scale,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
552.0,525.0,27.0,128.0,0.0,64.0,14.842941442234297,2.4456521739130435,4.1015625,0.0,1.0,0.04891304347826087,51.0,10.294117647058824,0.08042279411764706,1.2549019607843137,4.122137404580153,36.0,0.1450381679389313,0.0,0.0,0.0,1.3148879692850781,0.38160786490292486,0.0,5.0,0.4342857142857143,2.0,4.0,137,Unison,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 4 medium,intermediate
860.0,848.0,12.0,154.0,6.0,48.0,10.351143721965926,104.31976744186046,5.5064935064935066,0.007075471698113208,1.007125890736342,0.013953488372093023,24.0,35.333333333333336,0.22943722943722944,2.0,3.5478158205430934,24.0,0.2101534828807556,0.0,0.0,0.0,157.55224701501658,1.4959418430352112,0.0,17.0,0.09080188679245282,0.0,1.0,138,Bagpipe,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 6 medium,intermediate
423.0,382.0,41.0,104.0,48.0,49.0,10.58045914817971,2.699763593380615,3.673076923076923,0.1256544502617801,1.1437125748502994,0.09692671394799054,41.0,9.317073170731707,0.08958724202626642,1.1951219512195121,4.028871391076115,42.0,0.2099737532808399,0.0,0.0,0.0,2.165094888894724,0.5851981712475836,0.0,6.0,0.16230366492146597,0.0,0.0,139,Merry Andrew,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 4 medium,intermediate
1155.0,978.0,177.0,164.0,427.0,56.0,11.153270558339543,2.9835497835497837,5.963414634146342,0.43660531697341515,1.7749546279491832,0.15324675324675324,51.0,19.176470588235293,0.1169296987087518,1.0980392156862746,3.878198567041965,25.0,0.11770726714431934,0.0,0.0,0.0,2.2321320241111913,0.5603374240053088,0.0,9.0,0.3670756646216769,2.0,7.0,140,Free Variations,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
774.0,724.0,50.0,164.0,6.0,62.0,11.207466169052937,6.038759689922481,4.414634146341464,0.008287292817679558,1.0083565459610029,0.06459948320413436,49.0,14.775510204081632,0.09009457441513191,1.2653061224489797,3.172890733056708,27.0,0.08713692946058091,0.0,0.0,0.0,6.415907758333165,0.911511124256584,0.0,10.0,0.39779005524861877,0.0,4.0,141,Subject and Reflection,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
819.0,777.0,42.0,206.0,86.0,25.0,4.815851163391957,1.4554334554334554,3.7718446601941746,0.11068211068211069,1.1244573082489147,0.05128205128205128,25.0,31.08,0.150873786407767,1.0,2.5141752577319587,17.0,0.06701030927835051,0.0,0.0,0.0,0.9396459216247539,0.3826802634563269,0.0,5.0,0.47104247104247104,2.0,1.0,142,From the Diary of a Fly,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
857.0,705.0,152.0,160.0,59.0,55.0,10.335110757047776,7.467911318553092,4.40625,0.08368794326241134,1.0913312693498451,0.17736289381563594,53.0,13.30188679245283,0.08313679245283019,1.0377358490566038,5.0866477272727275,38.0,0.234375,0.0,0.0,0.0,10.201549265807982,1.2047302908636406,0.0,12.0,0.42836879432624114,0.0,1.0,143,Divided Arpeggios,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 5 medium,intermediate
905.0,772.0,133.0,140.0,201.0,60.0,11.545410179576276,27.98232044198895,5.514285714285714,0.2603626943005181,1.3520140105078808,0.14696132596685083,57.0,13.543859649122806,0.09674185463659148,1.0526315789473684,6.3916990920881975,31.0,0.3955901426718547,0.0,0.0,0.0,24.03992344990781,0.8294685547358485,0.0,17.0,0.4637305699481865,1.0,2.0,144,"Minor Seconds, Major Sevenths","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 6 medium,intermediate
614.0,552.0,62.0,100.0,5.0,55.0,12.786931554033119,1.260586319218241,5.52,0.009057971014492754,1.0091407678244972,0.10097719869706841,53.0,10.415094339622641,0.10415094339622641,1.0377358490566038,2.8602540834845733,27.0,0.12159709618874773,0.0,0.0,0.0,0.5768416039384942,0.2551734472753857,0.0,5.0,0.44565217391304346,0.0,1.0,145,Chromatic Invention (3),"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
2195.0,2017.0,178.0,340.0,868.0,61.0,11.77220464110869,2.3940774487471526,5.932352941176471,0.4303420922161626,1.7554395126196694,0.08109339407744874,60.0,33.61666666666667,0.09887254901960785,1.0166666666666666,4.598214285714286,44.0,0.24553571428571427,0.0,0.0,0.0,1.343527978525724,0.3958448205186529,0.0,6.0,0.3921665840356966,2.0,0.0,146,Ostinato,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 8 difficult,advanced
956.0,861.0,95.0,114.0,393.0,66.0,13.268792263601602,8.010460251046025,7.552631578947368,0.4564459930313589,1.8397435897435896,0.09937238493723849,60.0,14.35,0.12587719298245614,1.1,8.831395348837209,53.0,0.6267441860465116,0.0,0.0,0.0,6.2612154932920925,0.6948829825385698,0.0,12.0,0.3983739837398374,0.0,2.0,147,March,"Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
1010.0,953.0,57.0,120.0,164.0,65.0,13.310665735606072,5.5004995004995,7.941666666666666,0.1720881427072403,1.2078580481622307,0.05643564356435644,64.0,14.890625,0.12408854166666666,1.015625,6.218487394957983,39.0,0.38340336134453784,0.0,0.0,0.0,5.504901979549255,0.8468429201673282,0.0,11.0,0.27911857292759706,1.0,0.0,148,"Six Dances in Bulgarian Rhythm, No. 1","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 6 medium,intermediate
991.0,748.0,243.0,128.0,203.0,44.0,11.099419287079614,1.3501513622603432,5.84375,0.2713903743315508,1.3724770642201836,0.24520686175580222,44.0,17.0,0.1328125,1.0,4.384203480589023,24.0,0.2744310575635877,0.0,0.0,0.0,0.7673308589648526,0.32650273990303524,0.0,5.0,0.2446524064171123,0.0,0.0,149,"Six Dances in Bulgarian Rhythm, No. 2","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 6 medium,intermediate
792.0,757.0,35.0,188.0,80.0,55.0,8.875177291464594,3.2222222222222223,4.026595744680851,0.10568031704095113,1.118168389955687,0.04419191919191919,48.0,15.770833333333334,0.08388741134751772,1.1458333333333333,4.58994708994709,33.0,0.2671957671957672,0.0,0.0,0.0,1.8405124207185628,0.4359108364859754,0.0,7.0,0.2892998678996037,0.0,0.0,150,"Six Dances in Bulgarian Rhythm, No. 3","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
1130.0,1003.0,127.0,132.0,385.0,57.0,10.63065762840621,3.149822695035461,7.598484848484849,0.38384845463609174,1.6229773462783172,0.11238938053097346,55.0,18.236363636363638,0.13815426997245178,1.0363636363636364,4.5039920159680635,26.0,0.2025948103792415,0.0,0.0,0.0,2.6238269862301005,0.6322744799118892,0.0,7.0,0.28414755732801594,0.0,0.0,151,"Six Dances in Bulgarian Rhythm, No. 4","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
873.0,706.0,167.0,94.0,235.0,43.0,6.890363589922913,10.076746849942726,7.51063829787234,0.3328611898016997,1.4989384288747345,0.19129438717067582,36.0,19.61111111111111,0.208628841607565,1.1944444444444444,4.019858156028369,19.0,0.20709219858156028,180.0,2118.0,58.833333333333336,5.933176757756231,0.5356425345937115,96.41565622686807,9.0,0.37252124645892354,0.0,0.0,152,"Six Dances in Bulgarian Rhythm, No. 5","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
1387.0,1240.0,147.0,194.0,315.0,63.0,10.869353253090942,6.463203463203463,6.391752577319588,0.2540322580645161,1.3405405405405406,0.10598413842826243,58.0,21.379310344827587,0.11020263064344117,1.0862068965517242,4.9741727199354315,33.0,0.28732849071832123,0.0,0.0,0.0,6.60253916003208,0.8846789709787765,0.0,10.0,0.41935483870967744,2.0,0.0,153,"Six Dances in Bulgarian Rhythm, No. 6","Mikrokosmos, Volumes V-VI",3,Béla Bártok,Piano 7 difficult,advanced
